0.918,0.915,0.200,0.365,0.391,0.755,0.289,0.538,0.626,0.232
0.943,0.941,0.141,0.292,0.300,0.772,0.224,0.564,0.578,0.157
0.988,0.987,0.024,0.078,0.058,0.810,0.059,0.681,0.317,0.019
0.988,0.988,0.023,0.075,0.055,0.813,0.057,0.686,0.312,0.018
0.996,0.995,0.009,0.039,0.023,0.855,0.026,0.749,0.228,0.006
0.973,0.971,0.078,0.210,0.204,0.814,0.150,0.590,0.542,0.087
0.870,0.876,0.302,0.482,0.494,0.727,0.395,0.497,0.690,0.388
0.920,0.917,0.202,0.371,0.399,0.759,0.292,0.535,0.635,0.237
0.923,0.920,0.194,0.360,0.385,0.760,0.284,0.539,0.627,0.226
0.942,0.939,0.144,0.295,0.304,0.770,0.228,0.563,0.579,0.160
0.944,0.941,0.140,0.291,0.299,0.772,0.224,0.564,0.578,0.156
0.954,0.964,0.375,0.632,0.380,0.829,0.585,0.400,0.832,0.590
0.981,0.980,0.045,0.133,0.118,0.810,0.099,0.636,0.434,0.043
0.947,0.944,0.134,0.284,0.291,0.775,0.217,0.566,0.575,0.149
0.919,0.916,0.202,0.370,0.398,0.758,0.292,0.536,0.634,0.237
0.941,0.939,0.144,0.296,0.304,0.769,0.228,0.563,0.579,0.160
0.923,0.920,0.190,0.354,0.377,0.758,0.280,0.542,0.620,0.220
0.971,0.970,0.081,0.212,0.207,0.809,0.153,0.590,0.540,0.089
0.981,0.980,0.044,0.132,0.116,0.810,0.098,0.638,0.431,0.042
0.878,0.881,0.289,0.467,0.497,0.734,0.381,0.502,0.687,0.371
0.878,0.880,0.288,0.460,0.496,0.736,0.377,0.507,0.682,0.365
0.945,0.956,0.370,0.619,0.391,0.815,0.568,0.411,0.818,0.570
0.979,0.978,0.050,0.146,0.131,0.809,0.108,0.628,0.452,0.049
0.980,0.979,0.048,0.141,0.126,0.809,0.105,0.632,0.444,0.047
0.987,0.987,0.024,0.077,0.057,0.809,0.059,0.684,0.313,0.019
0.980,0.979,0.048,0.139,0.125,0.809,0.104,0.632,0.443,0.046
0.947,0.944,0.135,0.285,0.291,0.775,0.218,0.566,0.575,0.150
0.869,0.875,0.300,0.478,0.495,0.726,0.392,0.498,0.687,0.384
0.918,0.915,0.203,0.369,0.396,0.755,0.293,0.537,0.630,0.236
0.920,0.917,0.195,0.358,0.382,0.754,0.284,0.541,0.620,0.225
0.941,0.939,0.145,0.296,0.304,0.769,0.228,0.563,0.579,0.161
0.943,0.941,0.141,0.291,0.299,0.771,0.224,0.564,0.577,0.156
0.972,0.970,0.079,0.209,0.203,0.810,0.151,0.591,0.538,0.087
0.942,0.939,0.143,0.294,0.303,0.769,0.227,0.563,0.578,0.159
0.981,0.980,0.044,0.132,0.117,0.811,0.099,0.637,0.433,0.042
0.995,0.995,0.009,0.040,0.024,0.853,0.026,0.747,0.229,0.006
0.921,0.918,0.191,0.352,0.374,0.754,0.280,0.543,0.615,0.219
0.878,0.880,0.289,0.464,0.496,0.735,0.379,0.504,0.685,0.368
1.000,1.000,0.498,0.910,0.058,0.997,0.905,0.076,0.996,0.957
0.941,0.938,0.145,0.296,0.305,0.768,0.229,0.563,0.579,0.161
0.987,0.987,0.024,0.078,0.057,0.809,0.059,0.684,0.313,0.019
0.970,0.968,0.083,0.213,0.208,0.805,0.155,0.591,0.536,0.090
0.875,0.879,0.292,0.469,0.497,0.732,0.383,0.501,0.687,0.373
0.941,0.938,0.145,0.297,0.305,0.769,0.229,0.562,0.579,0.161
0.986,0.986,0.025,0.081,0.061,0.806,0.062,0.679,0.320,0.020
0.994,0.994,0.011,0.045,0.028,0.845,0.030,0.739,0.241,0.007
0.995,0.995,0.010,0.041,0.025,0.850,0.028,0.745,0.232,0.006
0.998,0.998,0.004,0.021,0.010,0.888,0.012,0.795,0.165,0.002
0.987,0.987,0.024,0.077,0.057,0.809,0.059,0.684,0.313,0.019
0.988,0.988,0.022,0.074,0.054,0.812,0.056,0.688,0.307,0.018
0.987,0.986,0.025,0.079,0.059,0.808,0.060,0.681,0.317,0.020
0.995,0.994,0.010,0.043,0.027,0.847,0.029,0.740,0.238,0.007
0.995,0.995,0.009,0.040,0.024,0.852,0.027,0.746,0.230,0.006
0.998,0.998,0.003,0.020,0.010,0.889,0.012,0.796,0.163,0.002
0.980,0.979,0.045,0.132,0.117,0.808,0.099,0.638,0.430,0.042
0.940,0.937,0.148,0.300,0.309,0.767,0.232,0.561,0.581,0.164
0.970,0.968,0.085,0.219,0.215,0.807,0.159,0.587,0.546,0.094
0.922,0.919,0.193,0.357,0.381,0.757,0.283,0.541,0.622,0.223
0.946,0.957,0.370,0.620,0.390,0.817,0.569,0.410,0.819,0.571
0.919,0.916,0.202,0.370,0.398,0.757,0.292,0.536,0.633,0.237
0.942,0.939,0.144,0.295,0.303,0.770,0.227,0.563,0.579,0.160
0.880,0.883,0.287,0.466,0.496,0.737,0.379,0.502,0.688,0.368
0.991,0.993,0.413,0.719,0.274,0.917,0.693,0.299,0.920,0.730
0.875,0.878,0.292,0.468,0.497,0.731,0.383,0.502,0.686,0.372
0.998,0.998,0.003,0.020,0.009,0.890,0.011,0.798,0.162,0.002
0.970,0.968,0.085,0.219,0.215,0.809,0.158,0.586,0.548,0.094
0.980,0.978,0.050,0.145,0.130,0.810,0.107,0.629,0.452,0.049
0.980,0.979,0.046,0.136,0.121,0.809,0.102,0.635,0.437,0.044
0.987,0.986,0.025,0.080,0.060,0.808,0.061,0.680,0.319,0.020
0.971,0.970,0.081,0.214,0.208,0.810,0.154,0.589,0.543,0.090
0.972,0.971,0.079,0.209,0.202,0.811,0.150,0.591,0.538,0.086
0.982,0.981,0.043,0.129,0.113,0.812,0.096,0.639,0.429,0.041
0.988,0.987,0.023,0.077,0.056,0.810,0.058,0.684,0.313,0.019
0.973,0.972,0.076,0.205,0.198,0.812,0.147,0.593,0.535,0.084
0.998,0.998,0.003,0.019,0.009,0.891,0.011,0.798,0.161,0.002
0.971,0.969,0.083,0.217,0.212,0.811,0.156,0.587,0.547,0.092
0.980,0.979,0.048,0.143,0.129,0.812,0.105,0.629,0.452,0.048
0.981,0.980,0.045,0.134,0.119,0.811,0.100,0.635,0.437,0.043
0.987,0.987,0.024,0.079,0.059,0.809,0.060,0.680,0.319,0.020
0.947,0.944,0.134,0.284,0.291,0.775,0.217,0.566,0.575,0.149
0.923,0.921,0.192,0.357,0.381,0.759,0.282,0.540,0.624,0.223
0.923,0.920,0.194,0.361,0.386,0.760,0.284,0.539,0.629,0.227
0.941,0.938,0.146,0.297,0.306,0.768,0.230,0.562,0.579,0.162
0.955,0.964,0.375,0.632,0.379,0.830,0.586,0.399,0.833,0.590
0.866,0.873,0.305,0.484,0.494,0.724,0.398,0.497,0.688,0.391
0.924,0.921,0.189,0.354,0.378,0.759,0.280,0.541,0.622,0.220
0.877,0.880,0.290,0.468,0.497,0.734,0.382,0.502,0.688,0.371
0.924,0.921,0.191,0.358,0.382,0.760,0.282,0.540,0.626,0.223
0.878,0.881,0.289,0.467,0.497,0.734,0.381,0.502,0.687,0.370
0.924,0.921,0.191,0.357,0.381,0.760,0.281,0.540,0.625,0.222
0.922,0.919,0.198,0.367,0.394,0.760,0.289,0.536,0.633,0.233
0.971,0.969,0.082,0.213,0.208,0.808,0.154,0.590,0.540,0.090
0.998,0.998,0.003,0.019,0.009,0.891,0.011,0.798,0.161,0.002
0.998,0.998,0.003,0.019,0.009,0.891,0.011,0.799,0.161,0.002
0.925,0.922,0.188,0.353,0.375,0.759,0.278,0.542,0.621,0.218
0.991,0.993,0.413,0.719,0.274,0.917,0.694,0.299,0.920,0.730
1.000,1.000,0.997,1.000,0.000,1.000,0.999,0.000,1.000,1.000
0.992,0.994,0.415,0.726,0.264,0.923,0.702,0.290,0.926,0.742
0.940,0.952,0.368,0.613,0.397,0.809,0.560,0.416,0.811,0.561
0.949,0.960,0.372,0.625,0.386,0.822,0.576,0.406,0.825,0.579
0.872,0.878,0.302,0.483,0.494,0.729,0.396,0.497,0.692,0.389
0.923,0.920,0.190,0.354,0.376,0.758,0.280,0.542,0.620,0.220
0.881,0.884,0.288,0.470,0.497,0.737,0.381,0.499,0.692,0.372
0.921,0.918,0.199,0.366,0.393,0.758,0.289,0.537,0.631,0.233
0.922,0.919,0.195,0.361,0.386,0.758,0.285,0.539,0.627,0.227
0.921,0.918,0.199,0.366,0.393,0.759,0.289,0.537,0.631,0.232
0.944,0.941,0.140,0.291,0.299,0.772,0.224,0.564,0.578,0.156
0.917,0.914,0.201,0.366,0.391,0.753,0.291,0.538,0.625,0.233
0.982,0.981,0.044,0.134,0.118,0.814,0.099,0.635,0.440,0.043
0.946,0.944,0.135,0.285,0.292,0.775,0.218,0.566,0.575,0.150
0.991,0.993,0.413,0.720,0.273,0.917,0.694,0.298,0.921,0.732
0.941,0.953,0.368,0.614,0.396,0.810,0.561,0.416,0.812,0.562
0.994,0.996,0.420,0.741,0.247,0.934,0.718,0.273,0.937,0.762
0.968,0.966,0.089,0.226,0.223,0.805,0.164,0.584,0.550,0.099
0.942,0.954,0.369,0.616,0.394,0.812,0.564,0.414,0.814,0.565
0.922,0.919,0.192,0.357,0.380,0.757,0.282,0.541,0.622,0.223
0.981,0.980,0.044,0.131,0.115,0.812,0.097,0.638,0.432,0.042
0.995,0.995,0.009,0.041,0.025,0.851,0.027,0.745,0.233,0.006
0.946,0.943,0.136,0.286,0.294,0.774,0.219,0.565,0.575,0.152
0.923,0.920,0.195,0.361,0.387,0.759,0.285,0.539,0.628,0.227
0.946,0.944,0.136,0.286,0.292,0.774,0.218,0.566,0.575,0.151
0.995,0.995,0.009,0.039,0.023,0.854,0.026,0.748,0.229,0.006
0.956,0.965,0.377,0.634,0.377,0.832,0.590,0.397,0.835,0.595
0.862,0.869,0.308,0.484,0.494,0.719,0.399,0.497,0.685,0.392
0.873,0.876,0.292,0.466,0.497,0.730,0.383,0.504,0.683,0.371
0.922,0.919,0.192,0.356,0.379,0.756,0.282,0.541,0.621,0.222
0.874,0.877,0.292,0.465,0.497,0.731,0.382,0.504,0.683,0.370
0.919,0.917,0.199,0.365,0.392,0.756,0.289,0.538,0.628,0.232
0.943,0.941,0.141,0.291,0.299,0.771,0.224,0.564,0.577,0.156
0.972,0.970,0.079,0.209,0.203,0.810,0.151,0.591,0.537,0.087
0.942,0.939,0.143,0.294,0.302,0.769,0.227,0.563,0.578,0.159
0.981,0.980,0.044,0.132,0.116,0.810,0.098,0.638,0.431,0.042
0.995,0.995,0.009,0.039,0.024,0.853,0.026,0.748,0.229,0.006
0.972,0.970,0.079,0.209,0.203,0.810,0.151,0.591,0.536,0.087
0.988,0.988,0.023,0.075,0.055,0.812,0.057,0.686,0.310,0.018
0.924,0.921,0.189,0.352,0.374,0.758,0.278,0.542,0.619,0.218
0.923,0.920,0.191,0.356,0.379,0.758,0.281,0.541,0.622,0.222
0.974,0.972,0.075,0.203,0.196,0.813,0.145,0.593,0.534,0.083
0.988,0.988,0.022,0.074,0.055,0.813,0.056,0.686,0.311,0.018
0.992,0.994,0.415,0.728,0.262,0.925,0.704,0.288,0.927,0.744
1.000,1.000,0.997,1.000,0.000,1.000,0.999,0.000,1.000,1.000
1.000,1.000,0.517,0.934,0.038,0.998,0.930,0.052,0.998,0.973
0.865,0.872,0.306,0.484,0.494,0.723,0.398,0.497,0.687,0.391
0.919,0.916,0.195,0.358,0.381,0.754,0.284,0.541,0.619,0.225
0.919,0.916,0.200,0.365,0.391,0.755,0.290,0.538,0.627,0.232
0.943,0.940,0.141,0.292,0.300,0.771,0.225,0.564,0.577,0.157
0.952,0.962,0.375,0.629,0.382,0.826,0.582,0.402,0.829,0.586
0.877,0.881,0.290,0.469,0.497,0.734,0.382,0.501,0.688,0.372
0.922,0.919,0.192,0.355,0.378,0.756,0.281,0.542,0.619,0.221
0.881,0.883,0.286,0.462,0.495,0.738,0.376,0.505,0.686,0.365
0.945,0.942,0.138,0.288,0.296,0.773,0.221,0.565,0.576,0.153
0.872,0.877,0.298,0.478,0.496,0.729,0.391,0.498,0.689,0.383
0.922,0.919,0.192,0.356,0.379,0.757,0.282,0.541,0.621,0.222
0.920,0.917,0.199,0.366,0.392,0.757,0.289,0.538,0.629,0.232
0.943,0.941,0.141,0.291,0.299,0.771,0.224,0.564,0.577,0.156
0.990,0.993,0.413,0.719,0.274,0.917,0.693,0.300,0.920,0.730
0.989,0.991,0.411,0.712,0.282,0.911,0.686,0.307,0.914,0.720
0.951,0.961,0.373,0.627,0.384,0.824,0.579,0.404,0.827,0.582
1.000,1.000,0.509,0.924,0.046,0.998,0.920,0.061,0.998,0.967
0.945,0.956,0.370,0.619,0.392,0.815,0.568,0.412,0.817,0.569
0.878,0.880,0.289,0.465,0.496,0.735,0.380,0.503,0.686,0.369
0.871,0.877,0.298,0.478,0.496,0.728,0.391,0.498,0.689,0.383
0.990,0.993,0.413,0.719,0.274,0.917,0.693,0.300,0.920,0.730
1.000,1.000,0.506,0.921,0.048,0.998,0.917,0.064,0.997,0.965
0.954,0.964,0.376,0.633,0.379,0.830,0.587,0.399,0.833,0.591
0.871,0.876,0.299,0.478,0.496,0.728,0.391,0.498,0.689,0.383
0.946,0.943,0.136,0.286,0.293,0.774,0.219,0.566,0.575,0.151
0.921,0.918,0.195,0.360,0.384,0.757,0.285,0.540,0.624,0.226
0.946,0.943,0.136,0.287,0.294,0.774,0.219,0.565,0.576,0.152
0.972,0.970,0.080,0.211,0.205,0.811,0.152,0.590,0.540,0.088
0.940,0.952,0.368,0.613,0.397,0.808,0.560,0.417,0.810,0.560
0.990,0.993,0.413,0.719,0.274,0.917,0.693,0.300,0.920,0.730
1.000,1.000,0.505,0.920,0.049,0.997,0.915,0.066,0.997,0.964
1.000,1.000,0.503,0.917,0.052,0.997,0.912,0.069,0.997,0.962
0.864,0.870,0.306,0.482,0.494,0.721,0.397,0.497,0.685,0.390
0.955,0.965,0.376,0.634,0.378,0.831,0.588,0.398,0.834,0.593
0.870,0.876,0.299,0.478,0.496,0.727,0.391,0.498,0.688,0.383
0.991,0.993,0.413,0.719,0.274,0.917,0.693,0.299,0.920,0.730
1.000,1.000,0.500,0.914,0.055,0.997,0.909,0.072,0.997,0.960
0.991,0.993,0.413,0.719,0.274,0.917,0.694,0.299,0.920,0.731
0.970,0.969,0.083,0.215,0.210,0.807,0.156,0.589,0.541,0.091
1.000,1.000,0.499,0.912,0.057,0.997,0.907,0.074,0.997,0.958
0.944,0.955,0.370,0.618,0.393,0.814,0.567,0.412,0.816,0.568
0.917,0.914,0.203,0.369,0.395,0.753,0.293,0.537,0.628,0.236
0.941,0.938,0.145,0.296,0.304,0.769,0.228,0.563,0.578,0.161
0.877,0.879,0.290,0.463,0.496,0.734,0.379,0.505,0.683,0.368
0.955,0.965,0.376,0.634,0.378,0.831,0.588,0.398,0.835,0.593
0.863,0.870,0.307,0.484,0.494,0.721,0.399,0.497,0.686,0.392
0.875,0.878,0.291,0.466,0.497,0.732,0.382,0.503,0.685,0.370
0.920,0.917,0.199,0.366,0.392,0.758,0.289,0.537,0.630,0.232
0.878,0.880,0.289,0.465,0.496,0.735,0.380,0.504,0.685,0.369
0.941,0.938,0.145,0.297,0.305,0.768,0.229,0.562,0.579,0.161
0.987,0.987,0.024,0.077,0.057,0.810,0.059,0.683,0.314,0.019
0.939,0.937,0.148,0.300,0.309,0.767,0.232,0.561,0.580,0.165
0.970,0.969,0.085,0.219,0.214,0.809,0.158,0.586,0.547,0.094
0.921,0.918,0.192,0.355,0.378,0.755,0.282,0.542,0.618,0.221
1.000,1.000,0.504,0.918,0.051,0.997,0.914,0.067,0.997,0.963
0.991,0.993,0.413,0.719,0.274,0.917,0.694,0.299,0.920,0.731
0.868,0.876,0.306,0.488,0.494,0.725,0.402,0.497,0.690,0.394
0.941,0.939,0.144,0.295,0.304,0.769,0.228,0.563,0.578,0.160
0.968,0.966,0.089,0.224,0.221,0.805,0.163,0.585,0.548,0.098
0.970,0.969,0.082,0.213,0.208,0.807,0.155,0.590,0.539,0.090
0.980,0.979,0.048,0.142,0.127,0.811,0.105,0.630,0.448,0.047
0.980,0.979,0.046,0.137,0.122,0.810,0.102,0.634,0.441,0.045
0.999,0.998,0.003,0.018,0.009,0.893,0.010,0.802,0.157,0.002
1.000,1.000,0.001,0.007,0.003,0.928,0.003,0.853,0.098,0.000
0.994,0.996,0.419,0.741,0.247,0.935,0.718,0.273,0.937,0.763
0.956,0.966,0.377,0.636,0.376,0.833,0.591,0.396,0.837,0.596
0.920,0.917,0.199,0.366,0.392,0.757,0.289,0.538,0.629,0.232
0.947,0.958,0.371,0.622,0.389,0.818,0.572,0.409,0.821,0.574
0.877,0.881,0.290,0.467,0.496,0.734,0.381,0.502,0.687,0.371
0.992,0.994,0.415,0.727,0.264,0.923,0.702,0.290,0.926,0.742
0.922,0.919,0.193,0.358,0.381,0.757,0.283,0.540,0.623,0.224
0.980,0.978,0.051,0.148,0.134,0.812,0.109,0.626,0.459,0.050
0.982,0.981,0.044,0.133,0.117,0.814,0.098,0.636,0.438,0.042
0.980,0.979,0.049,0.145,0.130,0.813,0.106,0.628,0.455,0.048
0.946,0.943,0.137,0.287,0.294,0.774,0.220,0.565,0.575,0.152
0.947,0.945,0.133,0.283,0.290,0.776,0.216,0.566,0.575,0.148
0.992,0.994,0.415,0.725,0.266,0.922,0.700,0.292,0.925,0.740
0.994,0.996,0.420,0.741,0.247,0.935,0.718,0.273,0.937,0.763
0.955,0.965,0.376,0.633,0.378,0.831,0.588,0.398,0.834,0.593
0.945,0.956,0.370,0.619,0.391,0.816,0.569,0.411,0.818,0.571
0.870,0.876,0.300,0.478,0.495,0.727,0.392,0.498,0.688,0.384
0.956,0.966,0.377,0.635,0.376,0.833,0.591,0.397,0.836,0.596
0.993,0.995,0.417,0.735,0.254,0.930,0.711,0.280,0.933,0.754
0.950,0.960,0.372,0.625,0.386,0.822,0.577,0.406,0.825,0.580
0.864,0.872,0.308,0.487,0.494,0.721,0.402,0.497,0.687,0.395
0.878,0.880,0.289,0.466,0.496,0.734,0.380,0.503,0.686,0.369
0.992,0.994,0.415,0.729,0.262,0.925,0.704,0.288,0.928,0.745
0.865,0.872,0.307,0.485,0.494,0.722,0.400,0.497,0.687,0.392
0.980,0.979,0.045,0.134,0.118,0.807,0.100,0.637,0.431,0.043
0.970,0.968,0.085,0.218,0.213,0.807,0.158,0.587,0.544,0.093
0.980,0.979,0.046,0.136,0.121,0.809,0.102,0.635,0.438,0.044
0.980,0.979,0.048,0.141,0.126,0.811,0.104,0.631,0.447,0.047
0.995,0.995,0.010,0.042,0.026,0.849,0.028,0.743,0.235,0.007
0.998,0.998,0.003,0.019,0.009,0.891,0.011,0.799,0.160,0.002
0.994,0.994,0.011,0.045,0.028,0.845,0.031,0.737,0.243,0.008
0.988,0.987,0.023,0.077,0.056,0.810,0.058,0.685,0.312,0.019
0.988,0.988,0.022,0.074,0.054,0.812,0.056,0.688,0.307,0.018
0.980,0.979,0.050,0.146,0.131,0.811,0.108,0.628,0.455,0.049
0.994,0.994,0.011,0.046,0.029,0.843,0.031,0.736,0.244,0.008
0.988,0.988,0.022,0.074,0.054,0.813,0.056,0.688,0.308,0.018
0.996,0.995,0.008,0.038,0.022,0.856,0.025,0.750,0.225,0.006
0.972,0.971,0.078,0.207,0.201,0.810,0.149,0.592,0.536,0.086
0.980,0.979,0.046,0.137,0.122,0.810,0.102,0.634,0.440,0.045
0.988,0.988,0.022,0.074,0.054,0.813,0.056,0.687,0.309,0.018
0.946,0.957,0.370,0.620,0.391,0.817,0.569,0.410,0.819,0.571
0.920,0.917,0.200,0.367,0.394,0.757,0.290,0.537,0.630,0.234
0.994,0.996,0.419,0.741,0.246,0.935,0.719,0.273,0.937,0.763
0.957,0.966,0.378,0.637,0.375,0.834,0.593,0.395,0.838,0.599
0.949,0.959,0.372,0.624,0.387,0.821,0.575,0.407,0.823,0.577
0.952,0.962,0.373,0.628,0.383,0.825,0.580,0.403,0.828,0.584
0.867,0.873,0.301,0.478,0.496,0.724,0.393,0.498,0.686,0.385
0.876,0.879,0.290,0.465,0.497,0.733,0.381,0.504,0.684,0.369
0.870,0.876,0.300,0.480,0.495,0.727,0.393,0.497,0.689,0.386
0.923,0.920,0.193,0.360,0.385,0.760,0.284,0.539,0.627,0.225
0.919,0.916,0.201,0.367,0.394,0.756,0.291,0.537,0.629,0.234
0.989,0.992,0.411,0.713,0.281,0.911,0.686,0.307,0.915,0.721
0.946,0.957,0.370,0.620,0.390,0.817,0.570,0.410,0.819,0.572
0.943,0.954,0.369,0.617,0.394,0.812,0.565,0.413,0.814,0.566
0.968,0.966,0.090,0.226,0.222,0.804,0.164,0.584,0.549,0.099
0.916,0.913,0.204,0.369,0.395,0.752,0.293,0.537,0.626,0.237
0.941,0.938,0.145,0.296,0.305,0.768,0.229,0.562,0.579,0.161
0.943,0.941,0.141,0.292,0.300,0.771,0.225,0.564,0.577,0.157
0.972,0.971,0.079,0.210,0.204,0.812,0.151,0.590,0.541,0.087
0.942,0.939,0.144,0.295,0.303,0.769,0.227,0.563,0.578,0.159
0.981,0.980,0.044,0.133,0.118,0.813,0.099,0.636,0.437,0.042
0.982,0.981,0.042,0.128,0.113,0.815,0.095,0.638,0.432,0.040
0.919,0.916,0.195,0.356,0.379,0.752,0.283,0.542,0.617,0.223
0.945,0.943,0.137,0.287,0.294,0.773,0.220,0.565,0.575,0.152
0.878,0.880,0.289,0.466,0.496,0.734,0.380,0.503,0.686,0.370
0.922,0.919,0.195,0.360,0.384,0.757,0.284,0.540,0.625,0.226
1.000,1.000,0.514,0.931,0.040,0.998,0.927,0.054,0.998,0.972
0.918,0.915,0.201,0.367,0.393,0.755,0.291,0.537,0.628,0.234
0.873,0.878,0.297,0.477,0.496,0.730,0.390,0.498,0.690,0.381
0.946,0.943,0.136,0.286,0.293,0.774,0.219,0.566,0.575,0.151
0.981,0.980,0.045,0.134,0.119,0.813,0.099,0.635,0.438,0.043
0.922,0.919,0.192,0.356,0.379,0.757,0.281,0.541,0.621,0.222
0.974,0.972,0.076,0.205,0.198,0.814,0.146,0.592,0.538,0.084
0.988,0.988,0.023,0.075,0.055,0.812,0.057,0.685,0.312,0.018
0.970,0.968,0.084,0.217,0.212,0.807,0.157,0.588,0.543,0.092
0.921,0.918,0.200,0.368,0.395,0.759,0.290,0.536,0.633,0.234
0.874,0.879,0.294,0.474,0.497,0.731,0.386,0.499,0.689,0.378
1.000,1.000,0.507,0.923,0.047,0.998,0.918,0.063,0.997,0.966
0.918,0.916,0.201,0.367,0.393,0.755,0.291,0.538,0.628,0.234
0.946,0.957,0.371,0.620,0.391,0.816,0.570,0.410,0.819,0.572
0.878,0.880,0.289,0.466,0.496,0.734,0.380,0.503,0.686,0.370
0.870,0.876,0.300,0.479,0.495,0.727,0.392,0.498,0.688,0.384
0.941,0.939,0.145,0.296,0.305,0.769,0.229,0.562,0.580,0.161
0.969,0.967,0.088,0.225,0.221,0.807,0.162,0.584,0.551,0.098
0.971,0.969,0.082,0.213,0.208,0.809,0.154,0.589,0.541,0.090
0.981,0.980,0.048,0.142,0.127,0.814,0.104,0.630,0.453,0.047
0.991,0.993,0.413,0.720,0.273,0.917,0.694,0.299,0.920,0.731
0.878,0.882,0.289,0.469,0.497,0.735,0.382,0.500,0.690,0.372
0.925,0.922,0.191,0.358,0.383,0.762,0.281,0.539,0.628,0.223
0.861,0.868,0.308,0.484,0.494,0.719,0.399,0.497,0.684,0.392
0.920,0.918,0.194,0.358,0.382,0.755,0.284,0.541,0.621,0.224
0.948,0.958,0.372,0.623,0.388,0.820,0.573,0.408,0.822,0.576
0.950,0.960,0.371,0.625,0.386,0.823,0.576,0.406,0.825,0.578
0.917,0.914,0.204,0.370,0.397,0.755,0.293,0.537,0.630,0.237
0.988,0.987,0.023,0.076,0.055,0.810,0.057,0.687,0.309,0.018
0.981,0.980,0.045,0.134,0.119,0.812,0.099,0.635,0.438,0.043
0.988,0.988,0.022,0.073,0.053,0.814,0.055,0.688,0.307,0.017
0.943,0.940,0.142,0.293,0.301,0.771,0.226,0.563,0.578,0.158
0.942,0.939,0.144,0.295,0.304,0.769,0.228,0.563,0.579,0.160
0.969,0.968,0.087,0.223,0.219,0.808,0.161,0.585,0.551,0.097
0.972,0.970,0.081,0.212,0.207,0.811,0.153,0.589,0.542,0.089
0.981,0.980,0.047,0.141,0.127,0.817,0.103,0.629,0.455,0.046
0.939,0.936,0.149,0.301,0.310,0.767,0.233,0.561,0.581,0.165
0.951,0.961,0.374,0.628,0.383,0.825,0.580,0.403,0.828,0.584
0.992,0.994,0.415,0.727,0.264,0.924,0.702,0.290,0.926,0.742
0.921,0.918,0.195,0.360,0.384,0.756,0.285,0.540,0.623,0.226
0.945,0.943,0.137,0.287,0.295,0.774,0.220,0.565,0.576,0.152
1.000,1.000,0.511,0.927,0.043,0.998,0.923,0.058,0.998,0.969
0.994,0.994,0.011,0.045,0.028,0.845,0.031,0.738,0.243,0.007
0.942,0.939,0.144,0.295,0.303,0.769,0.227,0.563,0.578,0.160
0.971,0.970,0.081,0.212,0.206,0.810,0.153,0.590,0.540,0.089
0.969,0.967,0.088,0.224,0.220,0.806,0.162,0.585,0.549,0.098
0.979,0.978,0.048,0.139,0.124,0.807,0.104,0.633,0.440,0.046
0.987,0.987,0.024,0.079,0.058,0.808,0.060,0.682,0.315,0.019
0.943,0.941,0.140,0.291,0.299,0.771,0.224,0.564,0.577,0.156
0.972,0.971,0.079,0.210,0.204,0.812,0.151,0.590,0.540,0.087
0.987,0.987,0.024,0.079,0.059,0.809,0.060,0.681,0.318,0.020
0.995,0.995,0.009,0.040,0.024,0.853,0.027,0.747,0.230,0.006
0.999,0.998,0.003,0.018,0.009,0.894,0.010,0.802,0.156,0.002
0.995,0.995,0.009,0.039,0.023,0.854,0.026,0.748,0.228,0.006
0.986,0.985,0.027,0.085,0.065,0.803,0.066,0.673,0.328,0.022
0.986,0.986,0.026,0.082,0.062,0.806,0.063,0.677,0.323,0.021
0.872,0.877,0.297,0.476,0.496,0.729,0.389,0.498,0.689,0.381
0.946,0.944,0.135,0.285,0.292,0.775,0.218,0.566,0.575,0.150
0.876,0.880,0.291,0.470,0.497,0.733,0.383,0.500,0.689,0.373
0.969,0.968,0.086,0.220,0.216,0.806,0.160,0.587,0.545,0.095
0.980,0.979,0.047,0.137,0.121,0.808,0.102,0.635,0.437,0.045
0.971,0.969,0.083,0.215,0.210,0.809,0.155,0.589,0.542,0.091
0.973,0.971,0.078,0.209,0.203,0.813,0.150,0.590,0.542,0.087
0.982,0.981,0.043,0.130,0.114,0.814,0.096,0.638,0.433,0.041
0.923,0.920,0.192,0.356,0.380,0.758,0.282,0.541,0.623,0.222
0.923,0.921,0.189,0.352,0.374,0.757,0.278,0.542,0.618,0.218
0.972,0.970,0.082,0.215,0.209,0.811,0.154,0.588,0.546,0.091
0.919,0.916,0.203,0.370,0.397,0.756,0.292,0.536,0.631,0.236
0.943,0.941,0.141,0.292,0.300,0.771,0.225,0.564,0.578,0.157
0.941,0.938,0.146,0.298,0.307,0.769,0.230,0.562,0.581,0.163
0.952,0.962,0.374,0.629,0.382,0.827,0.582,0.402,0.830,0.585
0.879,0.883,0.289,0.470,0.497,0.736,0.381,0.499,0.691,0.372
0.869,0.877,0.304,0.486,0.494,0.726,0.399,0.497,0.691,0.392
0.921,0.918,0.200,0.368,0.395,0.759,0.290,0.537,0.632,0.234
0.944,0.941,0.140,0.291,0.298,0.772,0.223,0.564,0.577,0.156
0.980,0.979,0.047,0.140,0.126,0.812,0.104,0.631,0.448,0.046
1.000,1.000,0.001,0.008,0.003,0.925,0.004,0.848,0.103,0.000
0.986,0.985,0.027,0.084,0.064,0.804,0.065,0.674,0.326,0.022
